X-coordinate;Y-coordinate;R-Radius;Count
11900000000000000;12300000000000000;10700000000000000;623
16400000000000000;23900000000000000;1020000000000000;260
9610000000000000;14600000000000000;1030000000000000;303
15800000000000000;25900000000000000;1000000000000000;232
6470000000000000;1520000000000000;10100000000000000;237
16200000000000000;10000000000000000;1090000000000000;278
1490000000000000;1190000000000000;10800000000000000;433
1710000000000000;25800000000000000;10400000000000000;244
15300000000000000;10400000000000000;10900000000000000;338
9460000000000000;138000000000000;10400000000000000;386
17800000000000000;22500000000000000;10200000000000000;280
57700000000000000;24100000000000000;10200000000000000;28
1520000000000000;242000000000000;10700000000000000;261
14900000000000000;11200000000000000;10300000000000000;338
6620000000000000;23900000000000000;10900000000000000;49
6890000000000000;25200000000000000;10500000000000000;28
9540000000000000;14400000000000000;10600000000000000;354
8190000000000000;14400000000000000;10100000000000000;299
8820000000000000;14100000000000000;10900000000000000;396
8070000000000000;1600000000000000;10600000000000000;236
8820000000000000;22100000000000000;10500000000000000;69
18100000000000000;24100000000000000;1070000000000000;284
7480000000000000;24000000000000000;1080000000000000;51
6660000000000000;2270000000000000;105000000000000;49
1530000000000000;1090000000000000;10400000000000000;312
665000000000000;244000000000000;10700000000000000;41
9980000000000000;14500000000000000;10200000000000000;303
704000000000000;2340000000000000;10200000000000000;40
8390000000000000;13800000000000000;1060000000000000;391
9760000000000000;13600000000000000;10900000000000000;428
8790000000000000;13200000000000000;10900000000000000;472
9090000000000000;160000000000000;10800000000000000;255
17100000000000000;9600000000000000;10100000000000000;156
7860000000000000;2300000000000000;10400000000000000;55
17100000000000000;24100000000000000;10600000000000000;268
9880000000000000;14700000000000000;10500000000000000;318
15200000000000000;12000000000000000;10800000000000000;413
8040000000000000;14100000000000000;10000000000000000;305
10400000000000000;1500000000000000;10700000000000000;332
8410000000000000;14300000000000000;10800000000000000;370
1440000000000000;10900000000000000;10600000000000000;393
769000000000000;2270000000000000;1050000000000000;58
10200000000000000;12900000000000000;10000000000000000;413
14800000000000000;10700000000000000;10700000000000000;361
8080000000000000;15700000000000000;1040000000000000;240
1410000000000000;12700000000000000;109000000000000;550
5730000000000000;20200000000000000;10700000000000000;78
9280000000000000;1460000000000000;10900000000000000;348
10100000000000000;15000000000000000;10100000000000000;279
7850000000000000;23200000000000000;10400000000000000;54
7180000000000000;1620000000000000;10500000000000000;224
7480000000000000;14800000000000000;10200000000000000;283
806000000000000;1530000000000000;10700000000000000;285
7840000000000000;16200000000000000;11000000000000000;249
15700000000000000;2550000000000000;10200000000000000;243
6890000000000000;14000000000000000;1080000000000000;393
8890000000000000;12200000000000000;10300000000000000;509
16200000000000000;2670000000000000;10500000000000000;231
18400000000000000;24000000000000000;10600000000000000;286
7470000000000000;13700000000000000;10200000000000000;364
16700000000000000;24200000000000000;10400000000000000;260
7250000000000000;22800000000000000;10100000000000000;47
9190000000000000;1550000000000000;10900000000000000;294
7560000000000000;16100000000000000;10100000000000000;206
1520000000000000;2460000000000000;10100000000000000;248
8610000000000000;15800000000000000;108000000000000;259
6860000000000000;22600000000000000;10800000000000000;65
17800000000000000;25400000000000000;10200000000000000;253
9070000000000000;14500000000000000;108000000000000;353
659000000000000;23600000000000000;10800000000000000;47
16900000000000000;24800000000000000;10800000000000000;264
16000000000000000;11900000000000000;10600000000000000;347
1580000000000000;11600000000000000;10400000000000000;318
8440000000000000;2510000000000000;10600000000000000;40
1600000000000000;2510000000000000;10900000000000000;255
16500000000000000;10500000000000000;10900000000000000;291
15200000000000000;11200000000000000;10900000000000000;391
8060000000000000;23400000000000000;10100000000000000;50
7650000000000000;2180000000000000;10500000000000000;73
17500000000000000;2410000000000000;10900000000000000;279
46300000000000000;22400000000000000;10500000000000000;29
15900000000000000;10800000000000000;1080000000000000;321
1510000000000000;12100000000000000;10800000000000000;430
8650000000000000;15100000000000000;102000000000000;264
15500000000000000;2530000000000000;11000000000000000;254
7590000000000000;2190000000000000;10900000000000000;76
1590000000000000;10600000000000000;10900000000000000;316
15800000000000000;11600000000000000;10200000000000000;305
16700000000000000;9100000000000000;10400000000000000;201
9550000000000000;154000000000000;10300000000000000;255
1450000000000000;1050000000000000;10300000000000000;334
15900000000000000;13100000000000000;10500000000000000;413
7610000000000000;16700000000000000;10700000000000000;202
1610000000000000;11200000000000000;11000000000000000;348
7260000000000000;2300000000000000;107000000000000;57
16600000000000000;24000000000000000;11000000000000000;270
17000000000000000;24700000000000000;10500000000000000;258
1780000000000000;24700000000000000;11000000000000000;283
17100000000000000;2560000000000000;10700000000000000;254
14500000000000000;1390000000000000;10900000000000000;556
9370000000000000;14900000000000000;10600000000000000;301
15600000000000000;9520000000000000;10400000000000000;268
14500000000000000;1260000000000000;10500000000000000;463
9170000000000000;13600000000000000;10000000000000000;353
9570000000000000;13800000000000000;1030000000000000;373
8740000000000000;14200000000000000;11000000000000000;391
1660000000000000;1230000000000000;1020000000000000;286
1750000000000000;2640000000000000;10400000000000000;240
8060000000000000;15400000000000000;10200000000000000;246
16500000000000000;11300000000000000;10600000000000000;285
1450000000000000;12100000000000000;10500000000000000;424
8950000000000000;16100000000000000;10400000000000000;225
8470000000000000;15000000000000000;10400000000000000;283
14900000000000000;12200000000000000;10000000000000000;363
9240000000000000;14500000000000000;10700000000000000;337
723000000000000;24700000000000000;10900000000000000;48
8640000000000000;16000000000000000;11000000000000000;259
9310000000000000;1420000000000000;10500000000000000;349
8090000000000000;15300000000000000;10200000000000000;252
1620000000000000;12500000000000000;107000000000000;391
645000000000000;24000000000000000;10800000000000000;41
9400000000000000;13500000000000000;10500000000000000;406
17400000000000000;23700000000000000;11000000000000000;281
6310000000000000;22800000000000000;10500000000000000;47
938000000000000;16700000000000000;10100000000000000;170
8810000000000000;23200000000000000;11000000000000000;63
8580000000000000;16200000000000000;10700000000000000;236
15200000000000000;24200000000000000;10200000000000000;256
9650000000000000;1270000000000000;10100000000000000;439
7110000000000000;2210000000000000;10800000000000000;72
18400000000000000;2590000000000000;1030000000000000;255
11400000000000000;12900000000000000;1060000000000000;539
8620000000000000;14700000000000000;10500000000000000;302
16500000000000000;25300000000000000;11000000000000000;257
15600000000000000;2510000000000000;1070000000000000;254
696000000000000;23800000000000000;10400000000000000;42
18100000000000000;2600000000000000;10000000000000000;242
16800000000000000;2540000000000000;10900000000000000;258
9260000000000000;1640000000000000;10000000000000000;180
866000000000000;22700000000000000;10400000000000000;59
10000000000000000;15900000000000000;10100000000000000;226
5290000000000000;22800000000000000;10600000000000000;39
7250000000000000;15600000000000000;103000000000000;240
14400000000000000;101000000000000;10500000000000000;348
896000000000000;1420000000000000;1100000000000000;397
16900000000000000;12100000000000000;10100000000000000;258
8200000000000000;14600000000000000;10900000000000000;345
1660000000000000;2460000000000000;10000000000000000;251
15800000000000000;11600000000000000;10700000000000000;354
14100000000000000;11700000000000000;10400000000000000;429
7660000000000000;23000000000000000;10900000000000000;61
15100000000000000;12000000000000000;10700000000000000;414
16600000000000000;11800000000000000;10000000000000000;249
1480000000000000;10800000000000000;10800000000000000;374
796000000000000;1360000000000000;1080000000000000;411
16100000000000000;26100000000000000;10800000000000000;242
9210000000000000;1390000000000000;1060000000000000;392
1790000000000000;24100000000000000;10900000000000000;284
7670000000000000;14700000000000000;10800000000000000;324
8960000000000000;1280000000000000;10700000000000000;490
16900000000000000;23000000000000000;1020000000000000;266
16600000000000000;11400000000000000;10000000000000000;232
15700000000000000;9030000000000000;10300000000000000;246
1600000000000000;11400000000000000;10700000000000000;334
15800000000000000;25100000000000000;10500000000000000;250
7290000000000000;24500000000000000;1020000000000000;39
60500000000000000;24100000000000000;10800000000000000;39
15600000000000000;2440000000000000;10100000000000000;254
735000000000000;2170000000000000;10000000000000000;61
15100000000000000;10400000000000000;10900000000000000;355
752000000000000;22800000000000000;108000000000000;60
8540000000000000;2240000000000000;10600000000000000;65
