X-coordinate;Y-coordinate;R-Radius
10300000000000000;-7550000000000000;3250000000000000
3150000000000000;-1320000000000000;49100000000000000
3210000000000000;-14200000000000000;45600000000000000
10000000000000000;-2100000000000000;3030000000000000
31600000000000000;-12900000000000000;30600000000000000
10400000000000000;-18200000000000000;34200000000000000
35100000000000000;930000000000000;2560000000000000
1180000000000000;-1440000000000000;3180000000000000
3310000000000000;-112000000000000;4760000000000000
4170000000000000;-56700000000000000;38100000000000000
989000000000000;-9520000000000000;4970000000000000
29100000000000000;-16000000000000000;20600000000000000
32800000000000000;-12900000000000000;4460000000000000
9640000000000000;-211000000000000;2770000000000000
908000000000000;-1680000000000000;45900000000000000
3320000000000000;-12700000000000000;2390000000000000
10400000000000000;-18300000000000000;4080000000000000
3110000000000000;-1580000000000000;4350000000000000
8360000000000000;-3720000000000;3770000000000000
9250000000000000;-24400000000000000;22800000000000000
32900000000000000;-1430000000000000;4150000000000000
1100000000000000;-8900000000000000;30500000000000000
11700000000000000;-9390000000000000;2610000000000000
43000000000000000;-57900000000000000;40100000000000000
3940000000000000;-616000000000000;3770000000000000
8480000000000000;-596000000000000;49300000000000000
25200000000000000;-5860000000000000;26700000000000000
3710000000000000;-6620000000000000;3570000000000000
2920000000000000;-8550000000000000;34800000000000000
9960000000000000;-15700000000000000;3900000000000000
3360000000000000;-12700000000000000;2650000000000000
319000000000000;-14500000000000000;5470000000000000
9890000000000000;-8130000000000000;43600000000000000
1160000000000000;-8020000000000000;47100000000000000
10200000000000000;-1950000000000000;43200000000000000
4500000000000000;-5970000000000000;24400000000000000
32500000000000000;-5920000000000000;2710000000000000
31800000000000000;-13900000000000000;458000000000000
1210000000000000;-8180000000000000;5380000000000000
9530000000000000;-12400000000000000;43600000000000000
11000000000000000;-27100000000000000;4570000000000000
10700000000000000;-10400000000000000;44800000000000000
3330000000000000;-17600000000000000;4210000000000000
4140000000000000;-4610000000000000;28200000000000000
3320000000000000;-15200000000000000;42900000000000000
9970000000000000;-12600000000000000;29000000000000000
10700000000000000;-35400000000000000;40200000000000000
30700000000000000;-1430000000000000;3630000000000000
4270000000000000;-5710000000000000;555000000000000
3390000000000000;-1440000000000000;8150000000000000
31400000000000000;-708000000000000;4400000000000000
3380000000000000;-14400000000000000;3730000000000000
31500000000000000;-674000000000000;4980000000000000
33300000000000000;-18200000000000000;32300000000000000
3420000000000000;-66900000000000000;38200000000000000
4090000000000000;-5450000000000000;3230000000000000
31100000000000000;-58400000000000000;2610000000000000
10900000000000000;-8170000000000000;4610000000000000
33100000000000000;-1710000000000000;3760000000000000
9320000000000000;-17800000000000000;26400000000000000
32500000000000000;-14200000000000000;4570000000000000
31600000000000000;-13300000000000000;365000000000000
10900000000000000;-8200000000000000;5170000000000000
4930000000000000;-6320000000000000;34700000000000000
31300000000000000;-14000000000000000;2530000000000000
32700000000000000;-12700000000000000;38700000000000000
9690000000000000;-8960000000000000;351000000000000
957000000000000;-7010000000000000;32200000000000000
33300000000000000;-2190000000000000;2950000000000000
9360000000000000;-1800000000000000;3180000000000000
338000000000000;-12400000000000000;3640000000000000
324000000000000;-7750000000000000;34200000000000000
8260000000000000;-28300000000000000;37000000000000000
31700000000000000;-14300000000000000;49700000000000000
4130000000000000;-6800000000000000;5230000000000000
3460000000000000;-13400000000000000;47800000000000000
3330000000000000;-13300000000000000;48600000000000000
3860000000000000;-5660000000000000;21400000000000000
3230000000000000;-13400000000000000;2990000000000000
9910000000000000;-7850000000000000;26700000000000000
9590000000000000;-1740000000000000;32300000000000000
9570000000000000;-12200000000000000;42200000000000000
4560000000000000;-44600000000000000;3090000000000000
9730000000000000;-15500000000000000;27000000000000000
56100000000000000;-6270000000000000;39100000000000000
10800000000000000;-214000000000000;44200000000000000
61800000000000000;-52100000000000000;1320000000000000
30200000000000000;-5750000000000000;36200000000000000
33400000000000000;-2360000000000000;48200000000000000
9630000000000000;-31500000000000000;3980000000000000
9100000000000000;-2350000000000000;2980000000000000
3320000000000000;-156000000000000;39800000000000000
3070000000000000;-13300000000000000;49400000000000000
9520000000000000;-20500000000000000;3380000000000000
32700000000000000;-14000000000000000;48900000000000000
10300000000000000;-3640000000000000;25200000000000000
31200000000000000;-1470000000000000;3950000000000000
3510000000000000;-53000000000000000;3040000000000000
10800000000000000;-6810000000000000;431000000000000
3070000000000000;-14400000000000000;5800000000000000
3410000000000000;-5610000000000000;36500000000000000
34600000000000000;-61700000000000000;4270000000000000
11800000000000000;-14100000000000000;46900000000000000
33600000000000000;-3880000000000000;39500000000000
31900000000000000;-1500000000000000;5520000000000000
10400000000000000;-8410000000000000;21700000000000000
3450000000000000;-7920000000000000;1630000000000000
8900000000000000;-29300000000000000;4510000000000000
3460000000000000;-23200000000000000;41000000000000000
34500000000000000;-12500000000000000;3750000000000000
12200000000000000;-7350000000000000;36500000000000000
33800000000000000;-1760000000000000;46100000000000000
3520000000000000;-5400000000000000;39000000000000000
34500000000000000;-13400000000000000;3720000000000000
3440000000000000;-6470000000000000;46200000000000000
3210000000000000;-13000000000000000;4540000000000000
9910000000000000;-3750000000000000;2700000000000000
23800000000000000;-60400000000000000;4600000000000000
33400000000000000;-14500000000000000;4380000000000000
3970000000000000;-4630000000000000;43500000000000000
4030000000000000;-5620000000000000;35600000000000000
9040000000000000;-9110000000000000;2690000000000000
1960000000000000;-4870000000000000;3770000000000000
47700000000000000;-6380000000000000;23100000000000000
1070000000000000;-7540000000000000;23700000000000000
9910000000000000;-9650000000000000;41500000000000000
1140000000000000;-7300000000000000;31600000000000000
8950000000000000;-7300000000000000;3790000000000000
4400000000000000;-5550000000000000;5120000000000000
11000000000000000;-13800000000000000;29900000000000000
304000000000000;-15100000000000000;47100000000000000
31300000000000000;-1300000000000000;3800000000000000
3250000000000000;-1380000000000000;20500000000000000
8530000000000000;-25900000000000000;4070000000000000
9180000000000000;-33200000000000000;2910000000000000
11400000000000000;-941000000000000;2440000000000000
34200000000000000;-3610000000000000;3050000000000000
3310000000000000;-13400000000000;5880000000000000
327000000000000;-13000000000000000;4620000000000000
31400000000000000;-15600000000000000;4490000000000000
34800000000000000;-7290000000000000;2810000000000000
8940000000000000;-11100000000000000;3360000000000000
35400000000000000;-14600000000000000;4060000000000000
10600000000000000;-9220000000000000;3150000000000000
33600000000000000;-19300000000000000;5080000000000000
32900000000000000;-13300000000000000;30300000000000000
3280000000000000;-12400000000000000;2750000000000000
10900000000000000;-9970000000000000;32100000000000000
10000000000000000;-2080000000000000;26700000000000000
38400000000000000;-62200000000000000;49900000000000000
3350000000000000;-6690000000000000;2860000000000000
4240000000000000;-56000000000000000;4490000000000000
11000000000000000;-8870000000000000;36500000000000000
40900000000000000;-54400000000000000;42800000000000000
3350000000000000;-27800000000000000;21100000000000000
8460000000000000;-1030000000000000;41400000000000000
8220000000000000;-3430000000000000;4450000000000000
34900000000000000;-18400000000000000;575000000000000
875000000000000;-36500000000000000;382000000000000
1100000000000000;-35100000000000000;3670000000000000
7980000000000000;-17900000000000000;40200000000000000
11000000000000000;-7960000000000000;38600000000000000
9420000000000000;-3140000000000000;33700000000000000
34200000000000000;-5760000000000000;4020000000000000
11500000000000000;-9790000000000000;43200000000000000
48400000000000000;-6410000000000000;38300000000000000
11900000000000000;-6860000000000000;39500000000000000
32700000000000000;-15900000000000000;3280000000000000
9510000000000000;-1800000000000000;3610000000000000
4210000000000000;-3320000000000000;4400000000000000
11100000000000000;-8390000000000000;6090000000000000
10500000000000000;-9210000000000000;8310000000000000
9480000000000000;-19000000000000000;3190000000000000
3310000000000000;59900000000000000;295000000000000
29400000000000000;-749000000000000;4560000000000000
33100000000000000;-12800000000000000;1850000000000000
3200000000000000;-14700000000000000;4160000000000000
11100000000000000;-8090000000000000;25000000000000000
40300000000000000;-45800000000000000;3040000000000000
5310000000000000;-8140000000000000;29600000000000000
3290000000000000;5220000000000000;36200000000000000
10100000000000000;-7310000000000000;28800000000000000
32300000000000000;-1330000000000000;28100000000000000
32400000000000000;-13900000000000000;23900000000000000
9320000000000000;-973000000000000;41700000000000000
3280000000000000;-58600000000000000;3810000000000000
9820000000000000;-16600000000000000;3540000000000000
805000000000000;-24400000000000000;4550000000000000
3070000000000000;3580000000000;38200000000000000
12600000000000000;-11400000000000000;30000000000000000
111000000000000;-8720000000000000;32100000000000000
105000000000000;-9760000000000000;3680000000000000
